measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,393.03350253570005,593.97565022502,241.54460483469998
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,400.26086084817,614.70564053741,229.35044273763998
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,383.41044950693,583.46659499016,230.17136062768
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,353.78290746150003,545.07700735924,221.33522341535
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,321.91742333612,502.33513907312,194.7034933937
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,305.64929128409,515.87330130343,174.87158071045002
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,180.00804239681,288.0726225138,100.6757629972
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,186.12567018258002,290.28199067624,111.32351572586
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,201.05913387290002,308.39945611066,122.47153479139001
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,213.16127377606003,325.23419865739,129.05905180361
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,226.78805441409003,354.17969844098,136.22126997907
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,241.85122654694,395.94303770319004,139.40812611362
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,230.71936932481,370.03891948838003,137.16728676114
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,213.39735817728,332.10577693070996,128.9609080081
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,196.01721056371,306.82931148551,111.51220193428
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,187.58844265984,309.35191913267,98.87879088164
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,130.30470139016,204.48553599513997,70.17656189833
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,137.40904640907002,216.89996814526998,76.36175782709
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,153.51208185183,237.78383897894003,86.48453752204
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,169.90702932021,261.45059242079,98.6603239649
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,184.84644447911998,285.55050688713,102.33882506784
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,189.16629877553,301.72127403390004,101.49569305511
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,186.21322712473,289.57569887882,102.82724803553
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,181.60251201864,277.02730670785996,102.89251932754999
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,177.82363359813,276.62903889707997,99.12709475408
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,174.46715139753,282.84318375793,91.93864846895
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,4004.55493627402,4746.70598030476,3303.07161760486
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,3900.2640856822595,4594.829968294311,3256.04182425141
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,3814.18303154253,4464.89056508462,3205.8717041991895
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,3757.15137143885,4409.165223030001,3136.54234062941
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,3682.41748604154,4361.32636555997,3043.47362137397
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,3657.07684514254,4331.43906438687,3019.1522542819703
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,3591.6702136507397,4256.45017903935,2951.4472395540297
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,3517.8967117469997,4176.15485126415,2865.77129686052
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,3408.48940483464,4100.52143482439,2757.82240326759
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,3293.25721732824,4030.0370378254,2628.90313745473
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,3014.72555899563,3941.92550789916,2190.81690317096
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,3005.68630055032,3916.1840472427198,2228.6604784227
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,2950.90571583444,3813.0353839550303,2179.20923136942
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,2924.07199283872,3748.71244981382,2148.87459535681
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,2913.17219132619,3790.5897212220298,2125.2946900098
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,2885.2433857975,3885.71755870922,2073.94114215664
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,2870.82809285834,3878.94533034071,2079.76465188552
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,2854.0488523618,3802.14620736417,2104.2366969886602
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,2823.48304510583,3783.31108757914,2051.0371861014996
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,2779.67882369199,3799.89281167318,1999.6840327498498
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,1245.68482543556,1791.7951738151298,805.4130098323901
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,1199.19584719845,1683.02459767328,793.10043910633
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1150.15925803917,1605.06090289621,776.4449836443999
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1095.99348207199,1548.08524868364,734.38193200478
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1055.17209108113,1473.11472362519,686.05038049637
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1027.29579339931,1476.55001138943,667.79345476335
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1017.38143739172,1412.5528773943402,663.49820908272
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1001.9877021349099,1400.44614056423,670.9015619482201
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,987.47415083024,1379.54418869195,648.8815611326401
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,972.7126101422,1388.92626727285,628.5490052456399
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,909.0943533145299,1120.45878315663,697.15512449839
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,891.66906466018,1098.57973778631,683.20490936128
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,881.74786863377,1082.10635458204,669.11218883685
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,885.13235623266,1085.9135503125801,681.0963149750299
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,894.27374947675,1099.7131610941299,693.48726987911
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,900.4107825118301,1105.35419935291,697.88253124781
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,893.48466235404,1086.7111592896601,693.05325382048
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,856.7969976353,1043.19662937835,660.56799753591
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,813.34181955491,997.1118279145401,615.44630059004
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,802.22233215703,999.52865871681,607.8173455867
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,150.0607047348,361.86376434324,6.525487203639999
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,151.20100350693,338.07093445736996,15.31119140472
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,153.28215093377,320.4493657864,18.76815781108
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,157.06468938977,325.78126067952,19.92345627963
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,161.19574853334998,344.61909701183,18.92810319373
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,165.68850334537,362.92766991649,9.48641510862
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,171.53836458627,347.4958376549,32.04854972305
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,178.07676945148,332.69455894357,41.490560806699996
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,183.02756671751,353.25401070058,39.7642870101
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,186.08038809358,385.30726227831997,20.817602336569998
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,54.81998408558,94.65313055782,28.67126294337
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,57.07127932959,95.61761094889,30.965393922319997
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,60.48756697325,97.36883027692001,35.07299956536
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,66.06835490446,107.83388462298001,37.013559448070005
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,71.29292815945,116.14892761498,39.43717082855
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,73.04715756322,123.27357859601999,37.237206868179996
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,75.03364596795,125.50538630566001,40.82165982761
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,75.41267827157,122.71893025723999,39.555195752820005
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,75.83726941361,129.3071368243,40.283055584319996
DALYs (Disability-Adjusted Life Years),Senegal,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,78.48245927282,140.00006206531,38.73474496056
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,72.28553977224,161.82154702444,3.53878172269
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,72.98617775352,153.44105343981,7.3367426585399995
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,73.69337465883001,149.62218828234,9.29873622247
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,74.78374152459,148.31327347804,10.7381273296
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,75.74851839015,161.62095287041,8.30409836883
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,76.57396767838999,179.45001882358,4.69521998202
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,78.04737144491999,159.04758404881,15.11180701292
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,79.92282967837,153.32221567354,17.3225493859
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,82.23579723219,159.13770690389,16.40378880925
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,83.36000841521,172.13747714983,9.26379344766
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,115.58870420346,165.65117617421,73.97520002873999
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,113.1109533853,156.17639010994,77.93793004468
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,109.13768881397,149.30393380996,75.69365024946
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,104.37297452615,142.13483533251002,71.25268895507
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2014,100.29373306661999,135.36691638069,68.07868686505999
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2015,98.50067617093,137.48352566826,64.08429220091
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2016,98.22356592738,135.30034359981,67.51273209188
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2017,98.14708091386,136.72198095974,68.45796801894
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2018,97.65091714462,135.36492994524,66.62574586365001
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,97.19053240838,139.72961439865998,63.93019750074
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,205.47635827854,253.79725625068002,158.82646791161
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,205.14774922331998,253.19372787028001,161.09474474428998
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,203.16718616495,250.40878062489,159.55195538617002
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,203.21483466000998,249.70893087359002,161.37296252224002
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2014,203.13562699383,250.5291826742,157.23614478196998
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2015,203.32151414703,251.7503210231,158.02634270885
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2016,202.24401519132,249.97608044230998,156.02821320323002
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2017,195.63756268003,240.60769659921002,150.49171357044
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2018,186.259786837,233.04929133542,143.87505444712
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,182.50336591419,228.95060572635998,137.51494050907
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,22.22991341619,44.99583934483,4.25540401771
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,21.640368632810002,40.98721015388,5.16468281433
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,20.769622538,38.84112918935,5.84846340048
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,20.09030339592,37.353708167339995,5.13896022665
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,19.608145454469998,37.37511091693,4.09990451266
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,18.91334917339,37.371557208009996,2.6663580542200003
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,18.68710889689,35.29170453847,4.80798033634
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,18.819676779549997,35.71942293624,5.54620133242
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,18.89479673615,36.214629082,5.1502670330299996
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,19.137079186519998,38.050632779589996,3.53824333994
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,67.42053842633999,136.13059413498,12.20421023749
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,69.05561594852,131.96753056864,15.62015618258
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,68.15077584993,125.91436290463999,18.02014550278
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,66.95088213156001,125.76540698158,17.06631183554
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,63.403311049829995,123.27799546065,13.407483974529999
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,62.44363124014,126.54158956202,8.4739015774
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,60.14654096828,114.30920296708,15.208078454539999
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,59.15862696517,111.46335415552001,17.35238563691
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,59.45559570112,110.77936363068,16.19301211174
DALYs (Disability-Adjusted Life Years),Bermuda,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,60.35885843799,117.50403988641,11.47344233167
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,36.20082690116,83.69362986957,1.64478110392
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,35.6877602132,76.46673875207,3.3157452282900004
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,35.67990471457,76.49724844173001,4.44752719271
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,36.231491706620005,76.4853810164,4.28005044801
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,36.63020011148,80.08740715966,3.45729005233
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,37.05067770957,85.03280746688,2.15134151494
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,37.04064181895,76.54450798714,6.76721011585
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,37.9084805401,76.10734318266,7.72124481035
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,38.996568663649995,77.21529975833,7.923881252879999
DALYs (Disability-Adjusted Life Years),American Samoa,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,39.56474599607,82.11158362665999,4.4754873236099995
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,55.76329691530999,86.31943457879,32.80609014683
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,58.220993928249996,85.90959867093001,36.61612133643
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,64.39029568401,91.66288263164999,40.392249454
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,71.29137238056,102.06992787712001,43.79039717746
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,76.69630191313,115.29408432804,45.67521533874
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,78.85849360663,126.87820377755999,43.60312373688
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,75.84139417602,114.06035960558,44.71523585389
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,70.28379024142,101.51175002018,42.624948835299996
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,64.37740827876,96.07925139247,38.38852496144
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,61.67953055360999,98.30986392165,34.98738196816
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,36.43355325551,96.91535936173,0.0
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,36.38642438673,89.9299325208,0.07442222062
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,36.55409791415,85.26790936756,0.05189879817
